CHILD_DRIV,AGE,CHILDREN,YOJ,INCOME,HOUSE_VAL,STATUS,GENDER,EDU_LEVEL,JOB,DISTANCE,CAR_USE,VEHICLE_VAL,VEHICLE_TYPE,CLM_FREQ,REVOKED,MVR_PTS,VEHICLE_AGE,CLAIM_IND,AREA
0,48,0,17,55427,433631,Yes,Mal,<High School,Teacher,50,Commercial,6910,Pickup,6,No,4,3,1,Highly Urban/ Urban
0,46,3,19,165986,490082,Yes,Fem,Masters,Manager,74,Private,20100,Minivan,2,Yes,4,19,0,Highly Urban/ Urban
0,60,0,,64846,247338,No,Fem,Masters,Manager,82,Commercial,45130,Panel Truck,4,No,7,17,0,Highly Urban/ Urban
0,38,0,16,193403,633994,No,Mal,Masters,,90,Commercial,30220,Panel Truck,2,No,6,17,0,Highly Urban/ Urban
0,53,0,17,,481566,Yes,Fem,Bachelors,Teacher,72,Commercial,33200,unknown,0,No,1,9,0,Highly Urban/ Urban
0,52,0,14,42687,,No,Mal,Masters,,89,Commercial,25290,Panel Truck,2,No,2,,0,Highly Urban/ Urban
0,52,3,13,68359,338175,Yes,Mal,Masters,,78,Private,11520,Pickup,0,No,2,23,1,Highly Urban/ Urban
2,54,3,3,560,376896,Yes,Fem,<High School,Student,91,Private,22380,unknown,3,No,4,3,0,Highly Urban/ Urban
0,37,3,18,110464,265005,No,Fem,High School,Professional,113,Private,5000,unknown,1,No,6,15,1,Highly Urban/ Urban
0,67,0,16,65409,432328,Yes,Mal,Masters,,87,Commercial,22930,Panel Truck,2,No,2,19,1,Highly Urban/ Urban
0,69,0,15,139264,391605,Yes,Fem,Masters,Nurse,99,Private,20330,Minivan,2,No,2,17,0,Highly Urban/ Urban
0,86,0,11,48227,408705,Yes,Fem,Bachelors,Professional,56,Private,14500,Sports Car,0,No,4,14,0,Highly Urban/ Urban
2,60,0,14,134053,511290,Yes,Mal,PhD,Doctor,127,Private,9820,unknown,0,No,6,,0,Highly Urban/ Urban
0,61,0,16,115691,440589,Yes,Mal,Masters,,63,Commercial,20820,Van,1,No,5,12,0,Highly Urban/ Urban
0,37,0,11,119034,382623,Yes,Mal,Bachelors,Professional,71,Private,15810,Minivan,0,Yes,4,12,0,Highly Urban/ Urban
0,57,0,14,80581,281715,No,Mal,Bachelors,Teacher,86,Commercial,9500,Pickup,5,No,3,15,0,Highly Urban/ Urban
0,58,1,15,44134,135447,No,Fem,High School,Manager,66,Private,20550,Sports Car,3,No,3,3,1,Highly Urban/ Urban
2,34,2,10,135689,920250,No,Fem,PhD,Manager,70,Private,18080,unknown,2,Yes,0,15,0,Highly Urban/ Urban
0,35,0,15,20465,541216,Yes,Fem,<High School,Clerical,74,Private,7400,unknown,3,No,2,3,0,Highly Rural/ Rural
0,50,0,15,104209,,No,Mal,Masters,,51,Commercial,31920,Panel Truck,2,No,2,15,0,Highly Urban/ Urban
1,59,3,13,59643,408016,Yes,Fem,Bachelors,Home Maker,70,Private,15060,unknown,2,Yes,0,,0,Highly Urban/ Urban
0,37,0,15,61912,323881,Yes,Fem,Masters,Nurse,92,Private,33510,Van,3,No,4,14,1,Highly Urban/ Urban
0,47,0,,45001,346997,Yes,Mal,High School,Teacher,96,Commercial,20340,Van,3,No,5,12,0,Highly Urban/ Urban
0,93,0,,1760,129558,Yes,Fem,<High School,Student,84,Private,28120,Sports Car,4,No,7,8,0,Highly Rural/ Rural
0,43,0,16,38312,321101,No,Fem,High School,Teacher,78,Commercial,10950,Sports Car,3,No,6,3,0,Highly Urban/ Urban
0,64,0,16,23756,176242,Yes,Mal,Masters,Nurse,97,Private,9780,Minivan,5,No,5,19,1,Highly Urban/ Urban
0,58,0,15,,341562,No,Fem,Bachelors,Professional,50,Private,13690,Sports Car,0,No,4,11,0,Highly Rural/ Rural
0,61,0,14,16601,1020413,Yes,Fem,<High School,Clerical,103,Private,17800,unknown,2,Yes,2,9,0,Highly Urban/ Urban
0,80,0,17,63130,64779,No,Fem,High School,Clerical,94,Private,18760,Minivan,2,No,4,8,1,Highly Urban/ Urban
0,69,0,15,90535,734118,Yes,Mal,Masters,,77,Commercial,16930,Van,2,No,5,14,0,Highly Urban/ Urban
0,48,0,,21662,356522,No,Mal,<High School,Clerical,71,Private,20100,Van,5,No,2,10,0,Highly Urban/ Urban
0,56,1,19,60339,435616,Yes,Fem,Bachelors,Clerical,83,Private,17110,Sports Car,0,No,0,3,0,Highly Urban/ Urban
1,70,3,10,40996,590800,Yes,Mal,High School,Teacher,100,Commercial,9700,Pickup,2,No,0,9,0,Highly Rural/ Rural
0,64,0,14,27781,212245,Yes,Mal,Bachelors,Clerical,55,Commercial,11600,Pickup,6,No,2,11,0,Highly Urban/ Urban
0,42,0,16,70964,153114,No,Fem,Masters,Professional,81,Private,16990,unknown,0,No,0,14,0,Highly Rural/ Rural
0,45,0,9,89941,617915,No,Mal,Masters,,64,Commercial,22450,Van,2,No,2,19,1,Highly Urban/ Urban
0,51,0,15,47296,989548,Yes,Fem,<High School,Clerical,50,Private,11030,Sports Car,2,No,2,6,0,Highly Urban/ Urban
0,65,0,14,62006,,Yes,Fem,Bachelors,Manager,57,Commercial,23520,Pickup,0,No,4,10,0,Highly Urban/ Urban
0,48,0,17,38559,177240,Yes,Mal,High School,Clerical,88,Commercial,6120,Pickup,2,No,4,3,0,Highly Urban/ Urban
0,65,0,14,,566923,Yes,Mal,Masters,Nurse,84,Private,6300,Pickup,2,No,4,22,0,Highly Urban/ Urban
0,39,1,17,42776,287223,Yes,Fem,Bachelors,Teacher,110,Commercial,15630,Minivan,2,No,0,10,0,Highly Urban/ Urban
0,41,3,16,87421,429758,No,Mal,Masters,Manager,50,Private,26030,Minivan,2,No,0,10,0,Highly Urban/ Urban
0,47,0,12,116476,543181,Yes,Mal,Masters,Nurse,62,Private,17150,Minivan,0,Yes,1,16,0,Highly Urban/ Urban
0,33,0,3,960,506454,No,Fem,High School,Student,81,Private,17340,unknown,2,Yes,1,14,0,Highly Urban/ Urban
0,45,0,15,85424,531851,Yes,Mal,Bachelors,Manager,89,Private,12770,Minivan,0,Yes,0,13,0,Highly Urban/ Urban
1,47,2,11,76516,334467,Yes,Fem,Masters,Professional,71,Private,31350,Van,5,Yes,7,10,1,Highly Urban/ Urban
0,55,0,10,30527,283395,Yes,Mal,<High School,Teacher,63,Commercial,20200,Van,3,Yes,7,3,1,Highly Urban/ Urban
1,56,1,17,80225,369607,Yes,Mal,Masters,Professional,79,Private,13170,Minivan,4,No,8,16,0,Highly Urban/ Urban
0,51,0,11,149661,542014,Yes,Mal,Masters,Nurse,65,Private,22000,Minivan,2,No,3,17,0,Highly Urban/ Urban
0,59,0,15,72995,247338,No,Mal,Bachelors,Professional,86,Private,18260,Minivan,4,No,0,10,0,Highly Urban/ Urban
0,41,0,9,47165,58890,No,Fem,High School,Manager,73,Private,8920,Sports Car,3,No,4,14,0,Highly Urban/ Urban
0,51,0,15,53076,225848,Yes,Fem,Bachelors,Professional,82,Private,12110,unknown,0,No,4,8,0,Highly Urban/ Urban
0,66,0,15,133249,398514,Yes,Mal,Masters,Professional,77,Private,20190,Van,0,No,0,14,0,Highly Urban/ Urban
2,34,3,16,117779,461584,Yes,Fem,Bachelors,Professional,92,Private,17950,unknown,0,No,5,11,0,Highly Urban/ Urban
1,42,2,16,48943,1076301,Yes,Mal,High School,Clerical,65,Private,16460,Minivan,0,No,0,11,0,Highly Urban/ Urban
0,60,0,13,72295,17667,No,Fem,Bachelors,Manager,84,Private,14360,Sports Car,4,No,6,8,0,Highly Urban/ Urban
0,52,0,17,42137,,Yes,Fem,High School,Teacher,81,Commercial,10280,unknown,3,Yes,5,3,1,Highly Urban/ Urban
0,36,0,12,83336,620502,Yes,Mal,Masters,Manager,64,Private,20680,Van,0,No,2,15,0,Highly Urban/ Urban
1,48,2,12,40680,147225,No,Mal,<High School,Teacher,67,Private,13390,Minivan,6,No,4,3,1,Highly Urban/ Urban
0,45,0,3,560,252320,Yes,Fem,High School,Home Maker,79,Private,16570,Minivan,0,No,7,12,0,Highly Rural/ Rural
0,46,2,3,,127725,Yes,Fem,<High School,Home Maker,84,Private,6440,unknown,0,No,4,8,0,Highly Rural/ Rural
2,47,3,20,124318,567009,Yes,Mal,Bachelors,Teacher,104,Commercial,8070,Pickup,0,No,2,3,0,Highly Rural/ Rural
0,55,0,11,29796,383877,Yes,Fem,High School,Clerical,85,Private,6480,Sports Car,0,No,0,12,0,Highly Rural/ Rural
1,37,2,16,46238,649854,Yes,Mal,High School,Teacher,51,Commercial,16920,Van,1,No,2,3,0,Highly Urban/ Urban
1,42,1,15,102317,469962,No,Mal,Bachelors,Teacher,90,Commercial,16650,Van,2,No,2,13,0,Highly Rural/ Rural
0,63,0,14,20516,194337,No,Mal,<High School,Clerical,70,Private,8200,Minivan,2,Yes,6,3,1,Highly Urban/ Urban
0,35,2,16,57894,219639,Yes,Mal,High School,Teacher,58,Commercial,10900,Pickup,0,No,3,10,0,Highly Rural/ Rural
2,58,2,15,111200,396351,Yes,Mal,<High School,Teacher,91,Commercial,16720,Van,3,No,5,8,0,Highly Urban/ Urban
0,40,0,15,47214,221804,Yes,Mal,High School,Teacher,75,Commercial,10730,Minivan,0,No,3,3,1,Highly Urban/ Urban
0,42,3,,11613,265005,No,Fem,<High School,Clerical,61,Private,14270,Sports Car,2,No,5,3,1,Highly Rural/ Rural
0,48,0,12,12762,170781,No,Fem,Bachelors,Home Maker,74,Private,1500,Sports Car,4,No,7,11,1,Highly Urban/ Urban
1,54,1,12,43949,606300,No,Fem,High School,Teacher,57,Commercial,19970,Pickup,0,No,6,3,0,Highly Rural/ Rural
0,41,2,3,560,487940,No,Fem,High School,Home Maker,63,Private,9730,Pickup,0,Yes,2,9,0,Highly Rural/ Rural
0,80,0,7,32033,111891,No,Fem,Bachelors,Professional,81,Private,5900,unknown,0,No,2,7,0,Highly Rural/ Rural
0,69,0,17,152197,294450,No,Mal,Masters,,66,Commercial,23690,Panel Truck,2,No,3,21,0,Highly Urban/ Urban
0,43,2,17,29763,620121,Yes,Fem,<High School,Teacher,98,Private,15420,unknown,5,No,14,3,0,Highly Urban/ Urban
0,63,0,17,69378,907653,Yes,Fem,Bachelors,Professional,91,Private,23050,Minivan,0,No,6,11,1,Highly Urban/ Urban
0,59,0,17,29262,241838,Yes,Fem,High School,Professional,58,Private,6100,Sports Car,0,No,0,,0,Highly Urban/ Urban
0,86,2,14,38850,294450,No,Fem,<High School,Teacher,50,Private,13250,unknown,5,No,0,10,1,Highly Urban/ Urban
0,66,2,16,99541,762340,No,Fem,Masters,Manager,58,Private,13960,Sports Car,3,No,6,14,0,Highly Urban/ Urban
1,52,3,19,190915,1141032,Yes,Fem,PhD,,80,Commercial,22010,Pickup,2,Yes,1,18,0,Highly Urban/ Urban
0,57,0,14,8289,680093,Yes,Fem,<High School,Student,87,Private,6090,unknown,0,No,0,7,0,Highly Rural/ Rural
0,60,0,17,114155,520047,No,Mal,Masters,,66,Commercial,18620,Van,2,No,2,14,1,Highly Urban/ Urban
0,42,0,13,,285132,Yes,Fem,Bachelors,Home Maker,94,Private,8200,Minivan,1,No,0,16,0,Highly Urban/ Urban
0,65,0,13,71000,129558,No,Fem,Bachelors,Teacher,67,Commercial,13240,unknown,2,No,4,13,0,Highly Rural/ Rural
1,52,2,16,111574,692768,No,Fem,Masters,Nurse,80,Private,16700,unknown,2,No,2,19,0,Highly Urban/ Urban
0,62,0,13,65444,47112,No,Fem,<High School,Teacher,78,Private,12890,unknown,5,No,5,6,0,Highly Urban/ Urban
0,66,0,12,61373,194788,No,Mal,Bachelors,Professional,62,Private,7540,Minivan,0,No,4,,0,Highly Urban/ Urban
1,55,2,17,90722,302812,Yes,Fem,Bachelors,Teacher,50,Commercial,11620,unknown,2,No,9,12,1,Highly Urban/ Urban
0,51,0,17,61414,,No,Mal,PhD,,73,Commercial,28330,Panel Truck,3,No,4,9,1,Highly Urban/ Urban
0,64,0,14,58561,552403,Yes,Fem,High School,Teacher,98,Commercial,15790,Minivan,4,Yes,5,9,0,Highly Urban/ Urban
0,61,0,15,125427,471245,Yes,Mal,Masters,,97,Commercial,18190,Van,0,No,6,17,0,Highly Urban/ Urban
0,81,0,19,98450,331765,Yes,Mal,Masters,,55,Commercial,24930,Panel Truck,1,No,6,20,0,Highly Urban/ Urban
0,40,0,,80194,636562,Yes,Mal,Masters,Manager,60,Commercial,29830,Panel Truck,1,No,6,19,0,Highly Urban/ Urban
0,57,0,14,54710,514931,Yes,Mal,High School,Manager,50,Private,1500,Minivan,0,No,3,9,0,Highly Urban/ Urban
0,55,4,19,118014,579559,Yes,Fem,Masters,Professional,89,Private,21690,Minivan,3,No,7,16,0,Highly Urban/ Urban
1,33,2,14,47138,238561,Yes,Mal,PhD,Manager,71,Private,21180,Van,4,No,6,,0,Highly Urban/ Urban
1,44,1,17,,202101,Yes,Fem,Bachelors,Teacher,85,Commercial,11780,Sports Car,2,No,7,10,1,Highly Urban/ Urban
0,58,0,12,52285,106002,No,Fem,Masters,Manager,70,Private,8780,Sports Car,5,No,8,16,0,Highly Urban/ Urban
2,52,3,,,347451,Yes,Fem,High School,Student,50,Private,16910,Minivan,0,No,2,3,0,Highly Rural/ Rural
0,51,1,14,46344,276066,No,Fem,High School,Clerical,84,Private,9810,unknown,2,No,0,10,0,Highly Rural/ Rural
2,32,4,14,28539,382952,No,Fem,High School,Teacher,79,Commercial,7860,Minivan,0,No,2,3,0,Highly Rural/ Rural
0,74,0,14,5463,698359,Yes,Fem,<High School,Home Maker,96,Private,7910,unknown,2,No,6,,0,Highly Rural/ Rural
0,51,0,14,56720,994134,Yes,Fem,Bachelors,Professional,77,Commercial,34000,Pickup,2,No,5,14,0,Highly Urban/ Urban
1,44,2,13,27730,82446,No,Mal,High School,Clerical,60,Private,18900,Van,0,Yes,2,,1,Highly Urban/ Urban
1,41,2,16,32884,318006,No,Mal,High School,Clerical,95,Private,11300,Pickup,2,No,0,9,1,Highly Urban/ Urban
3,63,4,19,54258,,Yes,Fem,Bachelors,Professional,120,Private,13070,Sports Car,3,No,2,3,1,Highly Rural/ Rural
0,52,0,16,73351,460449,Yes,Fem,Bachelors,Professional,69,Private,13740,Pickup,3,No,2,17,0,Highly Urban/ Urban
1,45,1,8,103702,547264,Yes,Fem,Bachelors,Manager,95,Private,20680,Minivan,2,No,5,8,0,Highly Urban/ Urban
3,41,4,,30455,367514,Yes,Mal,High School,Clerical,84,Commercial,22480,Van,6,No,2,3,0,Highly Urban/ Urban
0,57,0,16,73310,358490,Yes,Mal,Bachelors,Professional,60,Private,33070,Minivan,0,No,1,12,0,Highly Urban/ Urban
0,55,0,13,58785,,Yes,Fem,High School,Professional,115,Private,12580,unknown,1,No,5,10,0,Highly Urban/ Urban
0,68,0,19,7840,424008,Yes,Mal,Bachelors,Student,59,Commercial,36360,Minivan,4,Yes,8,11,1,Highly Urban/ Urban
0,28,4,18,52114,182559,No,Fem,Bachelors,Teacher,105,Commercial,13990,unknown,4,No,3,10,1,Highly Urban/ Urban
0,45,3,17,63360,280527,Yes,Mal,High School,Clerical,67,Private,13720,Minivan,5,No,6,10,0,Highly Urban/ Urban
0,55,0,6,101619,714570,Yes,Mal,Bachelors,Professional,80,Commercial,23780,Panel Truck,2,No,2,11,1,Highly Urban/ Urban
0,59,0,16,134919,726415,Yes,Fem,Masters,Manager,76,Private,35750,Pickup,0,No,5,21,0,Highly Urban/ Urban
1,33,1,,70671,327382,Yes,Fem,High School,Teacher,107,Commercial,20360,unknown,2,No,2,3,0,Highly Urban/ Urban
0,40,0,14,37512,313052,No,Fem,High School,Professional,58,Private,17030,Sports Car,1,No,0,11,1,Highly Rural/ Rural
0,71,0,16,45909,456441,Yes,Mal,Bachelors,Teacher,86,Commercial,15520,Minivan,2,No,2,13,0,Highly Rural/ Rural
1,53,5,20,150094,818025,Yes,Mal,Bachelors,Professional,67,Private,16410,Minivan,1,No,0,8,0,Highly Urban/ Urban
0,50,0,18,117484,518371,Yes,Mal,Bachelors,Teacher,87,Commercial,6500,Pickup,5,Yes,6,11,0,Highly Urban/ Urban
0,66,0,15,126095,833053,Yes,Fem,PhD,Doctor,111,Private,19610,unknown,4,No,5,16,0,Highly Urban/ Urban
0,46,0,14,61679,323274,No,Fem,Bachelors,Teacher,97,Private,14900,Sports Car,0,No,5,14,0,Highly Urban/ Urban
0,61,0,17,32576,88335,No,Mal,Bachelors,Professional,87,Commercial,27290,Panel Truck,0,Yes,2,3,0,Highly Urban/ Urban
0,28,2,14,45876,106002,No,Fem,Bachelors,Clerical,62,Private,8450,Sports Car,2,No,2,3,1,Highly Urban/ Urban
0,57,0,18,67520,459342,No,Mal,Bachelors,Professional,88,Private,13000,Minivan,2,No,7,12,0,Highly Urban/ Urban
0,31,1,15,23379,362977,No,Fem,Bachelors,Home Maker,57,Private,7160,unknown,2,No,3,12,0,Highly Urban/ Urban
0,50,0,3,560,465231,Yes,Mal,High School,Student,103,Private,6100,Pickup,0,No,2,3,1,Highly Urban/ Urban
0,50,0,15,121384,170781,No,Fem,PhD,Doctor,75,Private,20650,Minivan,2,No,2,23,0,Highly Urban/ Urban
0,64,0,13,81432,463127,Yes,Fem,Bachelors,Professional,84,Commercial,34150,Van,4,No,6,11,0,Highly Urban/ Urban
3,40,4,3,960,106002,No,Fem,High School,Student,62,Private,1500,Sports Car,3,No,12,11,1,Highly Urban/ Urban
0,68,0,19,205326,710212,Yes,Mal,PhD,Doctor,79,Private,15910,Minivan,2,No,2,17,0,Highly Urban/ Urban
0,60,0,9,121690,,Yes,Mal,High School,Teacher,81,Commercial,31310,Panel Truck,0,No,2,13,0,Highly Rural/ Rural
0,52,0,13,23706,663599,Yes,Fem,Bachelors,Home Maker,50,Private,26300,Minivan,2,No,2,8,0,Highly Urban/ Urban
0,30,0,10,21277,5889,No,Mal,High School,Teacher,69,Commercial,7070,Pickup,2,No,2,9,1,Highly Urban/ Urban
1,60,2,15,,636012,No,Fem,Masters,Nurse,80,Private,24640,unknown,0,No,4,21,0,Highly Urban/ Urban
0,67,0,15,57903,250114,Yes,Fem,Bachelors,Clerical,75,Private,20160,Minivan,2,No,3,16,0,Highly Urban/ Urban
0,57,2,17,,588068,No,Mal,High School,Teacher,73,Commercial,33800,Panel Truck,2,No,5,14,1,Highly Urban/ Urban
0,60,0,17,,212915,Yes,Fem,High School,Professional,100,Private,24110,Minivan,5,No,7,3,0,Highly Urban/ Urban
0,63,0,14,50855,,No,Fem,Bachelors,Teacher,92,Commercial,10650,unknown,0,No,2,17,0,Highly Urban/ Urban
0,85,0,15,66584,447128,Yes,Fem,Masters,Nurse,76,Private,16690,Minivan,2,No,0,,1,Highly Urban/ Urban
0,67,2,19,24025,568543,Yes,Mal,Masters,,74,Commercial,37010,Panel Truck,4,No,5,,0,Highly Urban/ Urban
0,82,0,13,130190,561502,Yes,Mal,Bachelors,Professional,66,Commercial,23510,Panel Truck,1,No,4,3,0,Highly Urban/ Urban
0,70,0,15,,146845,Yes,Fem,High School,Clerical,80,Private,9070,unknown,2,No,2,9,1,Highly Urban/ Urban
0,44,0,12,120376,341562,No,Mal,Masters,Professional,93,Commercial,28260,Panel Truck,4,No,5,15,1,Highly Urban/ Urban
0,37,3,15,18684,513218,Yes,Fem,<High School,Teacher,75,Private,7410,unknown,0,No,5,3,0,Highly Rural/ Rural
0,67,0,15,9545,88335,No,Mal,High School,Student,79,Commercial,13540,Minivan,2,No,2,3,0,Highly Urban/ Urban
0,58,2,14,90894,297674,No,Fem,Masters,Professional,94,Private,15350,unknown,3,No,4,15,0,Highly Urban/ Urban
0,66,0,3,960,166946,No,Fem,<High School,Home Maker,104,Private,22070,Minivan,2,No,4,3,1,Highly Urban/ Urban
0,91,0,18,47887,58890,No,Mal,Bachelors,Professional,123,Private,20750,Minivan,0,No,7,17,1,Highly Rural/ Rural
0,42,2,16,55669,441675,No,Fem,High School,Teacher,82,Commercial,19150,Pickup,1,Yes,4,10,1,Highly Urban/ Urban
0,57,4,20,58393,178096,Yes,Mal,Bachelors,Clerical,83,Private,11080,Pickup,2,No,2,,0,Highly Rural/ Rural
0,34,0,10,77226,389496,Yes,Fem,Bachelors,Teacher,105,Commercial,13770,unknown,2,No,2,3,0,Highly Rural/ Rural
0,23,1,9,30267,434064,Yes,Mal,Masters,Manager,69,Commercial,8020,Pickup,3,No,4,20,1,Highly Urban/ Urban
0,57,0,16,39619,489663,Yes,Mal,High School,Clerical,103,Commercial,11130,Pickup,4,No,7,3,1,Highly Urban/ Urban
0,66,1,,,347508,Yes,Fem,High School,Teacher,89,Commercial,26030,Minivan,3,No,2,13,0,Highly Urban/ Urban
0,76,0,3,960,140688,Yes,Fem,Bachelors,Home Maker,93,Private,17160,Minivan,1,No,3,14,0,Highly Urban/ Urban
0,50,0,9,110871,476391,Yes,Mal,Masters,Nurse,73,Private,13450,Minivan,2,No,4,17,0,Highly Urban/ Urban
0,53,0,15,127168,802474,Yes,Fem,High School,Teacher,129,Commercial,16610,unknown,1,No,5,10,0,Highly Urban/ Urban
0,74,0,8,160786,515506,Yes,Fem,PhD,Manager,61,Private,22980,Sports Car,2,No,0,11,0,Highly Urban/ Urban
1,39,2,13,40437,243084,Yes,Fem,High School,Clerical,86,Commercial,20990,Pickup,2,No,3,,0,Highly Rural/ Rural
0,38,4,10,4945,235560,Yes,Fem,<High School,Student,69,Private,4700,unknown,3,Yes,9,5,0,Highly Urban/ Urban
0,76,0,15,31929,747123,Yes,Mal,High School,Clerical,85,Commercial,23650,Panel Truck,6,No,5,10,1,Highly Urban/ Urban
0,78,0,16,94289,402727,Yes,Fem,PhD,Manager,81,Private,1500,Sports Car,0,No,1,18,0,Highly Urban/ Urban
1,66,3,3,960,512343,No,Mal,Bachelors,Student,53,Private,1500,Minivan,2,No,2,13,0,Highly Rural/ Rural
0,40,0,16,80585,675021,Yes,Fem,Bachelors,Teacher,70,Commercial,14360,unknown,2,No,2,,0,Highly Urban/ Urban
0,46,2,14,148294,615436,Yes,Fem,Masters,Professional,91,Private,19670,Sports Car,0,No,2,20,0,Highly Rural/ Rural
0,64,0,15,57879,390913,No,Fem,Bachelors,Professional,50,Private,12840,unknown,0,No,2,16,0,Highly Urban/ Urban
0,65,0,16,68017,650530,Yes,Mal,Masters,Nurse,68,Private,14480,Minivan,0,No,2,14,0,Highly Urban/ Urban
2,45,3,10,27587,422415,Yes,Fem,<High School,Clerical,76,Private,12330,Minivan,2,No,2,11,1,Highly Urban/ Urban
0,63,0,15,109250,371007,No,Fem,Masters,Nurse,68,Private,6500,unknown,1,No,9,16,0,Highly Urban/ Urban
0,70,0,12,186330,777458,Yes,Mal,Masters,Manager,99,Commercial,9210,Pickup,0,No,2,19,0,Highly Urban/ Urban
0,53,2,17,120915,826620,Yes,Fem,Masters,Nurse,86,Private,17640,Minivan,0,No,4,17,0,Highly Urban/ Urban
2,48,2,,28226,341562,No,Fem,<High School,Clerical,68,Private,10240,unknown,2,Yes,11,8,1,Highly Urban/ Urban
0,75,0,16,150604,,Yes,Mal,PhD,Nurse,96,Private,6200,Minivan,0,No,2,18,0,Highly Urban/ Urban
0,68,0,17,76683,471204,Yes,Mal,Masters,Professional,76,Private,18970,Van,3,No,4,7,0,Highly Urban/ Urban
0,49,0,16,,750212,Yes,Mal,Masters,Nurse,93,Private,17760,Van,5,No,2,21,0,Highly Urban/ Urban
0,63,0,13,66109,306228,No,Fem,High School,Professional,89,Private,18500,unknown,2,No,0,11,0,Highly Rural/ Rural
0,67,0,12,54668,755766,Yes,Mal,High School,Clerical,80,Private,23780,Minivan,4,No,0,3,0,Highly Urban/ Urban
0,54,0,12,50170,545365,Yes,Fem,Bachelors,Professional,116,Private,13940,unknown,2,No,0,16,0,Highly Rural/ Rural
0,56,0,15,155850,,Yes,Fem,PhD,Nurse,63,Private,27120,Minivan,0,No,5,18,0,Highly Urban/ Urban
0,68,1,16,91724,570378,Yes,Mal,Bachelors,Manager,62,Private,19520,Minivan,2,No,1,12,0,Highly Urban/ Urban
0,50,0,19,25935,377927,Yes,Mal,<High School,Teacher,88,Private,12990,Minivan,2,No,0,3,0,Highly Urban/ Urban
0,73,0,15,154725,487673,Yes,Mal,Masters,Nurse,92,Private,21280,Van,3,No,7,19,1,Highly Urban/ Urban
0,59,3,18,80173,407841,Yes,Mal,Masters,Nurse,77,Private,13520,Minivan,4,No,2,23,0,Highly Urban/ Urban
0,63,0,17,69857,871121,Yes,Mal,High School,Professional,86,Private,10340,Pickup,0,No,2,3,0,Highly Rural/ Rural
0,43,3,22,22890,,Yes,Fem,High School,Clerical,82,Private,4700,unknown,2,No,0,3,0,Highly Urban/ Urban
0,70,0,14,84599,675055,No,Fem,PhD,Nurse,85,Private,35530,Sports Car,1,No,5,19,0,Highly Urban/ Urban
0,52,0,16,43156,290434,Yes,Fem,High School,Teacher,95,Commercial,19460,Sports Car,2,No,2,9,0,Highly Rural/ Rural
0,48,0,15,64150,483113,Yes,Fem,Masters,Manager,76,Private,13810,unknown,4,Yes,3,18,1,Highly Urban/ Urban
0,65,0,17,58710,247338,No,Fem,Masters,Home Maker,94,Private,10280,unknown,4,No,2,20,0,Highly Urban/ Urban
0,54,3,19,62180,573002,Yes,Fem,High School,Teacher,91,Commercial,4900,unknown,2,No,3,3,1,Highly Urban/ Urban
0,64,0,9,85968,595061,Yes,Mal,Masters,Nurse,69,Private,14640,Minivan,5,No,2,14,0,Highly Urban/ Urban
0,41,0,10,101465,111891,No,Mal,PhD,Doctor,66,Private,4540,Minivan,5,No,6,,0,Highly Urban/ Urban
0,51,0,12,19456,849005,No,Mal,Bachelors,Teacher,59,Commercial,12250,Minivan,3,Yes,4,10,0,Highly Urban/ Urban
0,38,0,12,64992,865683,No,Mal,Masters,Nurse,88,Private,20360,Minivan,0,No,2,,0,Highly Urban/ Urban
0,21,1,15,118539,726168,Yes,Fem,Bachelors,Manager,63,Private,14080,Sports Car,2,No,0,13,0,Highly Urban/ Urban
0,76,0,16,,291574,Yes,Mal,Bachelors,Manager,81,Commercial,11530,Pickup,0,No,3,12,0,Highly Urban/ Urban
0,33,1,13,31445,242333,No,Fem,High School,Teacher,78,Commercial,4800,unknown,5,No,2,3,0,Highly Rural/ Rural
0,63,0,,73314,225124,Yes,Mal,Bachelors,Professional,89,Commercial,18110,Van,3,No,11,5,1,Highly Urban/ Urban
0,42,0,15,41137,503661,Yes,Fem,Masters,Professional,72,Private,18170,unknown,2,No,2,11,0,Highly Urban/ Urban
0,45,0,15,93009,562352,Yes,Fem,Bachelors,Teacher,111,Commercial,6000,Sports Car,4,Yes,2,15,0,Highly Urban/ Urban
0,41,4,19,68954,355704,Yes,Mal,Bachelors,Teacher,75,Commercial,2340,Minivan,4,No,10,10,1,Highly Urban/ Urban
0,61,0,14,30753,,Yes,Fem,<High School,Teacher,74,Private,18710,Sports Car,0,Yes,0,3,0,Highly Urban/ Urban
0,39,2,,95518,839766,Yes,Mal,Bachelors,Professional,64,Commercial,12490,Minivan,0,No,2,3,1,Highly Urban/ Urban
0,93,0,14,71305,331646,No,Mal,Bachelors,Teacher,60,Commercial,21170,Van,2,No,5,17,1,Highly Urban/ Urban
2,53,2,9,17086,,No,Fem,High School,Home Maker,75,Private,7370,Sports Car,3,No,4,6,1,Highly Urban/ Urban
0,51,0,14,23046,,No,Mal,Masters,Home Maker,58,Private,12810,Minivan,2,No,4,24,0,Highly Urban/ Urban
